"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
8 "STANDING" 0.256892781226415 -0.0101639214992453 -0.0965515379811321 -0.963177562830189 -0.918337723830189 -0.923483978867925 0.619554830188679 0.0935506285849057 0.294268605358491 -0.945540320188679 -0.940615608358491 -0.933376816509434 0.0826540272830189 0.00356962179622641 -0.00904467431943396 -0.974379079622641 -0.970382923584906 -0.962723987169811 -0.0303933342830189 -0.070877886854717 0.0983225527358491 -0.96668028490566 -0.95334662754717 -0.955561621132075 -0.096808208509434 -0.0464935914528302 -0.0522636123773585 -0.966842792830189 -0.971892416415094 -0.97923653 -0.935466680566038 -0.90936317545283 -0.935466680566038 -0.90936317545283 -0.971267315471698 -0.95827663245283 -0.923060161698113 -0.929400049056604 -0.976514314528302 -0.963011493584906 -0.966777870377359 -0.935150503962264 -0.939720676415094 -0.96224213245283 -0.915379170377358 -0.920828997169811 -0.973965030377358 -0.969726752641509 -0.958609836037736 -0.977362155471698 -0.973533989622641 -0.965447573773585 -0.957020879622641 -0.955332350188679 -0.956103658301887 -0.969986277169811 -0.95306274 -0.959532352264151 -0.929941059811321 -0.913436169433962 -0.958080368679245 -0.957714771886792 -0.939617655283019 -0.935332178301887 -0.964014344150943 -0.964200285849057
8 "WALKING" 0.27302306455 -0.022177316551125 -0.1127192513625 -0.109824474835 0.339880096725 0.02957600773 0.895441708 -0.2452767175 -0.152643335898713 -0.9418668465 -0.93763615825 -0.896753276875 0.0925370987565 -0.0087677986575 -0.0332046783125 -0.04379802899 0.13005468166 -0.28871041195 0.0549260815915 -0.12468329567625 0.007181143792375 -0.2837976217525 -0.0835721519175 0.0469203438375 -0.12317643642625 -0.02674907157 -0.05142112949375 -0.30312440728125 -0.30437703069875 -0.34514736435 0.10780317279125 -0.0906402997625 0.10780317279125 -0.0906402997625 0.01066736808875 -0.049843083415 0.10345451276625 -0.11139855469875 -0.28942544285 -0.3731292513375 -0.07394533970375 0.3000148512125 -0.04516661636625 -0.12627866569125 0.27366167745 -0.01616114498625 -0.0678914018625 0.06663308111625 -0.23012680375625 -0.10624787113125 0.120178299365 -0.346424886075 -0.1585182204 -0.07853132420125 0.024189470040875 -0.3268007688375 -0.09755051614375 -0.048573860605 0.02965098261125 -0.3094153953625 0.0305975915875 -0.1738445567125 -0.160119129525 -0.23743722216875 -0.3403823295 -0.4657752085625
8 "WALKING_DOWNSTAIRS" 0.2705387576 -0.0237384613 -0.10044988772 -0.68265090188 -0.5007269612 -0.55995275208 0.9488269808 -0.1280268194544 -0.055106572832 -0.968216302 -0.9528039392 -0.9128032172 0.08143932212 0.007401356952 -0.059011624356 -0.6772441482 -0.60096118524 -0.8110641048 0.015962303328 -0.08792053164 0.07381086644 -0.71972854092 -0.57946620856 -0.617282298804 -0.10188508564 -0.06176886828 -0.094187727144 -0.7318208636 -0.7609366236 -0.7969878352 -0.57351752904 -0.66935912908 -0.57351752904 -0.66935912908 -0.67858601568 -0.6637088558 -0.5526848834 -0.619066000848 -0.7548985844 -0.7831227816 -0.669384814796 -0.51141376924 -0.65563802444 -0.6886185402 -0.5274417804 -0.54582714396 -0.683133681992 -0.612719082528 -0.7832011984 -0.70064016788 -0.616634361 -0.83881416 -0.66460799612 -0.619232620552 -0.643503308744 -0.73801552216 -0.56013897616 -0.6444480752 -0.64087671272 -0.740317652 -0.633774900116 -0.70967356524 -0.65588277636 -0.65970554472 -0.7743236952 -0.8105870584
8 "WALKING_UPSTAIRS" 0.274472424230769 -0.0114356379615385 -0.1102282017 -0.982506371153846 -0.916122738461538 -0.886281841923077 0.866824517307692 0.0151283246153846 0.00169051269230769 -0.977328797307692 -0.939483789230769 -0.867836889230769 0.0798698226153846 0.00431070013738461 0.00806408945730769 -0.990670579615385 -0.976677916923077 -0.986331604615385 -0.0282274984423077 -0.0600092666423077 0.0835283141923077 -0.970441924615385 -0.970703920384615 -0.970511033076923 -0.0947468874230769 -0.0433367386923077 -0.0480206243076923 -0.984831444230769 -0.991465977692308 -0.991422185769231 -0.934971032692308 -0.900683138153846 -0.934971032692308 -0.900683138153846 -0.986368904230769 -0.98302443 -0.942256546153846 -0.949656181923077 -0.991599077692308 -0.988435295 -0.984897390384615 -0.931467061153846 -0.927386343461538 -0.981646257307692 -0.913548727307692 -0.875344291538461 -0.990465679615385 -0.976851712307692 -0.984165320769231 -0.99180251 -0.978234546538462 -0.987081460769231 -0.968967281153846 -0.977104803461538 -0.972565687692308 -0.971190344615385 -0.967461273076923 -0.972455715 -0.927369375769231 -0.903152832746154 -0.983297256923077 -0.981718357307692 -0.965696263461538 -0.948446179230769 -0.989435113076923 -0.987663425384615
9 "LAYING" 0.2732999104 -0.02032914577458 -0.10889568102 -0.5429294992 -0.56137224626 -0.486630613486 0.1234734788 0.0341840180272 0.406369835432 -0.9640574404 -0.9684258254 -0.9658122594 0.076940936724 0.015724228238 -0.000489569646 -0.5448767048 -0.6118360492 -0.6776874842 -0.054552390184 -0.089220324212 0.11139186422 -0.6999393418 -0.671727057 -0.6006279398 -0.0969953975 -0.038247014142 -0.0630018930856 -0.730502615 -0.7301014848 -0.7016007698 -0.48783977322 -0.587824912 -0.48783977322 -0.587824912 -0.56432207414 -0.5981099934 -0.58949235044 -0.6806265786 -0.7201220166 -0.7528869364 -0.578047241 -0.5877004682 -0.5832437818 -0.53031210692 -0.57613279636 -0.4771489030736 -0.597544736696 -0.652398377 -0.6639563438 -0.532976824748 -0.59475371612 -0.6900678454 -0.649404579 -0.6590781648 -0.57354466844 -0.7168108628 -0.683078391 -0.6467595702 -0.56575063562 -0.66594496686 -0.598261509478 -0.60100102778 -0.7017042322 -0.7221832726 -0.7564527782 -0.7652309634
9 "SITTING" 0.266704769787234 -0.0171080649734043 -0.108900200659574 -0.754220776808511 -0.750775461702128 -0.696124188248936 0.490807120212766 -0.0521112993638298 0.261343372068085 -0.938416633191489 -0.97066608 -0.955586631914894 0.0715907210638298 0.0206989938423404 -0.0159298972095745 -0.753733682808511 -0.789578559148936 -0.819183506382979 -0.0521562278723404 -0.110455605768085 0.110906192396596 -0.849115197446809 -0.78879720106383 -0.778557051914894 -0.0915528108297872 -0.0350794795957447 -0.0559034794765957 -0.844031743617021 -0.836779478723404 -0.840510620425532 -0.711959481679702 -0.761122643574468 -0.711959481679702 -0.761122643574468 -0.760169826595745 -0.783826614255319 -0.744638491978723 -0.80213150787234 -0.836470721702128 -0.854162799148936 -0.768479217446808 -0.778056943191489 -0.75351215912766 -0.749240680425532 -0.753136346170213 -0.689750098348936 -0.787114497446809 -0.815503424893617 -0.811081958085106 -0.742801091616809 -0.776433514191489 -0.825738716808511 -0.807919680851064 -0.785157490638298 -0.773187059765957 -0.862652882553192 -0.794066029574468 -0.800708100851064 -0.751059875957447 -0.80557671616383 -0.783337091489362 -0.784938654042553 -0.81775303893617 -0.827270577659574 -0.853996498723404 -0.864807049361702
9 "STANDING" 0.276265578867925 -0.0164636845584906 -0.104353858830189 -0.972341897169811 -0.940272626981132 -0.924766575660377 0.674745650566038 -0.124282128050755 0.260026188264151 -0.982532237358491 -0.97674654 -0.953233413773585 0.0771856567924528 0.00893472348301887 -0.000271689864339623 -0.968673459056604 -0.96772744509434 -0.966527235849057 -0.0349403989956604 -0.0661231043584906 0.0890015743773585 -0.938252267735849 -0.942946846792453 -0.954750603584906 -0.0980023399811321 -0.0396510773509434 -0.0554951178301887 -0.949117401509434 -0.974249072830189 -0.976645672264151 -0.95056219 -0.938501746792453 -0.95056219 -0.938501746792453 -0.969684095849057 -0.960642263962264 -0.91939691509434 -0.912948422075472 -0.971386765849057 -0.962452831886792 -0.969138032830189 -0.949021542830189 -0.938169798867925 -0.973786548867924 -0.939058847169811 -0.92303039 -0.969824350566038 -0.967899917735849 -0.963102746981132 -0.97029508754717 -0.969971269245283 -0.968491294339623 -0.928422080188679 -0.950845288113208 -0.956276669622641 -0.942111677169811 -0.939402769811321 -0.958500232264151 -0.944927191132075 -0.943887880566038 -0.961408450754717 -0.958653349433962 -0.932181872641509 -0.916155855849057 -0.964807489245283 -0.961909781320755
9 "WALKING" 0.277599266091954 -0.0185169328868736 -0.110496785655172 -0.154301770425287 -0.269997000091954 -0.105605831730575 0.92412243816092 -0.0332612966563218 -0.158814994767586 -0.95875937862069 -0.926416670804598 -0.902716997701149 0.0967403020287356 -0.0105311386321839 0.0120349869708046 -0.214213187272414 -0.440769026183908 -0.491093406735632 -0.111314154563218 -0.0572433956682759 0.122883290389655 -0.382031476666667 -0.399762986344828 -0.23708622688092 -0.0805113862425287 -0.0372430267206897 -0.0433036582804598 -0.594907617241379 -0.601428475057471 -0.534494809425287 -0.0957137262034483 -0.182482844191494 -0.0957137262034483 -0.182482844191494 -0.309665561754023 -0.267973625664368 -0.164232658527586 -0.40996030908046 -0.581230650689655 -0.63131219 -0.202020718985057 -0.310844475586207 -0.246079418321839 -0.138355214787356 -0.297641239183908 -0.103556514527586 -0.293989532555172 -0.467465093632184 -0.45511929854023 -0.204142885931034 -0.451566977172414 -0.526507490229885 -0.331534307471264 -0.433895977344828 -0.297328022554023 -0.404255296022988 -0.387316763206897 -0.291748006067816 -0.17794141083908 -0.314634689988506 -0.26725513162069 -0.276355398068966 -0.471390643563218 -0.472930731896552 -0.628041220114943 -0.663100242528736
9 "WALKING_DOWNSTAIRS" 0.2788055832 -0.0309327122736 -0.093982748304 -0.3244354032 -0.311418625208 -0.4431089306 0.950008794 -0.077177892684 -0.1104799346636 -0.9613797148 -0.9265782988 -0.8695039224 0.10316870572 0.013585046924 -0.006499477332 -0.36293865628 -0.54133249308 -0.6684446932 -0.11112278846 -0.0533628168 0.11010332412 -0.5071281868 -0.5733231144 -0.331541277652 -0.0795178114136 -0.054795904684 -0.057545127736 -0.6642190896 -0.712604644 -0.6750725424 -0.28612886908 -0.31708347752 -0.28612886908 -0.31708347752 -0.47565083868 -0.39911941592 -0.32034230584 -0.5024060052 -0.6939599428 -0.7172973156 -0.33392817872 -0.37926864848 -0.5060708489852 -0.32471087524 -0.32290128124 -0.4532242114 -0.41012187644 -0.5568194076 -0.6333318496 -0.37235534064 -0.55722848216 -0.70242135 -0.47402110972 -0.5942030968 -0.45240099312 -0.5220168752 -0.5659540012 -0.361055534036 -0.3176379442 -0.42397829668 -0.40217963296 -0.40174089992 -0.5700364372 -0.5439619556 -0.7159692984 -0.7393480016
9 "WALKING_UPSTAIRS" 0.226419818346154 -0.0367397770692308 -0.0422578803846154 -0.937114373076923 -0.822730805384615 -0.747414032846154 0.925058349230769 -0.0504734809319231 0.00960525953846154 -0.934644718846154 -0.923434834615385 -0.812350425807692 0.0730254898730769 0.0114622178538462 -0.0151387774307692 -0.955110042692308 -0.948396472307692 -0.952904654230769 -0.0271060894961538 -0.0595949291661538 0.0952331519230769 -0.933484398461538 -0.898270219615385 -0.887546972307692 -0.0906780811923077 -0.0450340407230769 -0.0559686451807692 -0.942786332692308 -0.965175887692308 -0.951416106538462 -0.837640124230769 -0.791050796923077 -0.837640124230769 -0.791050796923077 -0.955909888846154 -0.938508327307692 -0.883102903461538 -0.871410065384615 -0.962243491923077 -0.952398193076923 -0.942969709230769 -0.883850018461538 -0.852667955384615 -0.935672867307692 -0.809505582423077 -0.722037750430769 -0.955929679230769 -0.949829276923077 -0.948177124615385 -0.958333946923077 -0.950591881923077 -0.95624853 -0.920683482307692 -0.927502185 -0.906720072307692 -0.937727298846154 -0.886374977307692 -0.893335776538462 -0.854898410769231 -0.795595350384615 -0.940674537692308 -0.934966656153846 -0.910055061923077 -0.871342803461538 -0.956554189230769 -0.950431278461538
10 "LAYING" 0.2719395602 -0.024938040536 -0.12022994002 -0.78208203994 -0.7727410894 -0.8320965372 -0.1568862652 0.0642894648 -0.1609673988 -0.9713908368 -0.9625957908 -0.95384471402 0.08087490111 0.0182776521466 0.0029049295816 -0.7487343819 -0.7865577325 -0.8776494904 -0.014088428452 -0.046864667758 0.101753161303 -0.8456642084 -0.7996387014 -0.8065715918 -0.10281764134 -0.04737614824 -0.05537010182 -0.845287246 -0.8795656146 -0.8461057604 -0.769750892234 -0.771837340512 -0.769750892234 -0.771837340512 -0.79082590528 -0.74527851776 -0.77105038232 -0.8299133132 -0.8631125538 -0.8752358498 -0.7651903717 -0.775437805904 -0.8410413116 -0.78938040712 -0.78683763558 -0.84082186046 -0.7624990076 -0.7959120400974 -0.8627547582 -0.756665535958 -0.79131793098 -0.891663775 -0.8126403412 -0.8288615324 -0.79347633792 -0.8567816892 -0.78520246566 -0.828911332 -0.75994563962 -0.8158353888 -0.746892503854 -0.744445785654 -0.8383934974 -0.8542313424 -0.877637688 -0.8808135336
10 "SITTING" 0.283520978297872 -0.0138834135851064 -0.110330863893617 -0.759449665765957 -0.752440419765957 -0.821482218510638 0.452398740425532 0.0217634175744681 0.208678217617021 -0.958432938510638 -0.971634118297872 -0.975339489787234 0.080849044893617 0.010658570287234 -0.00184891134744681 -0.737370590953191 -0.750523972591489 -0.857961659361702 -0.0170856754425532 -0.0870421998753192 0.0754997461489362 -0.857169660425532 -0.773120285106383 -0.77696761893617 -0.102220579095745 -0.0371058029106383 -0.0489987887617021 -0.839121754042553 -0.862913276382979 -0.847130405957447 -0.752790930765957 -0.752646869702128 -0.752790930765957 -0.752646869702128 -0.778277540212766 -0.717257100176596 -0.750206458723404 -0.811980203829787 -0.854718978723404 -0.864834344680851 -0.746337263021277 -0.741098920157447 -0.826675814042553 -0.76510121893617 -0.775655144680851 -0.832286747234043 -0.754393016297872 -0.758529907085106 -0.844239537021277 -0.74305749716383 -0.759433902851064 -0.87056389106383 -0.815868674893617 -0.803479315106383 -0.768259447 -0.870414028297872 -0.758162970234043 -0.800285098297872 -0.744240919846809 -0.79743220106383 -0.719849371644681 -0.715177976889362 -0.825467999574468 -0.835771559574468 -0.866180100851064 -0.872719698085106
10 "STANDING" 0.273958700754717 -0.0176749063454717 -0.103377174132075 -0.975796440377358 -0.92104772354717 -0.961585072264151 0.791927917924528 -0.258236949811321 0.128896535075472 -0.977807923962264 -0.958299924716981 -0.969430263018868 0.0809226659056604 0.0048040467609434 -0.00358909754283019 -0.973835094716981 -0.958008389622641 -0.981606825283019 -0.0362879222754717 -0.074248974490566 0.115576337603774 -0.962693153962264 -0.966785670754717 -0.957375716037736 -0.0989995469056604 -0.0380408896188679 -0.0584853415471698 -0.973196076037736 -0.982005606037736 -0.977455958679245 -0.957617498490566 -0.939645413207547 -0.957617498490566 -0.939645413207547 -0.975183863396226 -0.96494769245283 -0.932909830377359 -0.936275852075472 -0.981532768490566 -0.975553393773585 -0.973289107735849 -0.931551030377359 -0.968714623396226 -0.977564706603774 -0.920554408622641 -0.960077633207547 -0.974382069811321 -0.959216057358491 -0.978689 -0.975708298490566 -0.959861002075472 -0.983180876981132 -0.957501822641509 -0.969049963018868 -0.958367384150943 -0.964547696226415 -0.965826992264151 -0.961077691509434 -0.946381165849057 -0.945576264716981 -0.965175773396226 -0.963971175471698 -0.951875118490566 -0.937522351886792 -0.977039230943396 -0.975176251132076
10 "WALKING" 0.282080542623656 -0.0170971156956989 -0.114396577769892 0.0019403717311828 0.011098331311828 -0.192431489436022 0.943686895913978 -0.0511073729247312 0.0379591691612903 -0.957893620107527 -0.945155322473118 -0.899882056989247 0.0823975373064516 0.0057651874655914 -0.0213712194741935 0.00375425866451613 -0.0313727396601075 -0.449765657817204 -0.0191769229834409 -0.0912844216444409 0.0860713186354839 -0.331889589903226 -0.198625535202151 -0.181622041253763 -0.102496465450538 -0.0547182294086022 -0.056473927911828 -0.395957770537634 -0.512231570967742 -0.325938766290323 0.0534899356032258 -0.0528444289462366 0.0534899356032258 -0.0528444289462366 -0.0887207452018172 -0.00692583829247312 -0.0482259670623656 -0.280201832494624 -0.443633453010753 -0.515484318494624 -0.0069104166344086 0.0411850861129032 -0.260926839184946 0.00335384846666667 -0.0716562068086021 -0.225696193145161 -0.0343027291548387 -0.0590260656322581 -0.388313827917204 -0.0473709903362366 -0.0694473079086022 -0.511181782580645 -0.230261934462473 -0.288823335698925 -0.102751153206452 -0.368286017623656 -0.161768546913978 -0.284859848066667 0.0146735434731183 -0.242203999409677 0.0223840924193548 -0.05732212839 -0.336092564096774 -0.370633437892473 -0.51488832655914 -0.551603805698925
10 "WALKING_DOWNSTAIRS" 0.2619373944 -0.016250776284 -0.10367744968 -0.2491880634 -0.051709120984 -0.29495953908 0.9366631936 -0.2270657968 0.02555065130708 -0.9512073408 -0.949044802 -0.9069165196 0.06714941264 0.035285615096 -0.03736921228 -0.27470488332 -0.22937794564 -0.68653747 0.021651348584 -0.1476448632 0.10634773844 -0.365501876708 -0.108929494536 -0.26245925352 -0.17826680304 -0.010310572274 -0.06372722828 -0.4651241416 -0.648098478 -0.4904599604 -0.1419666920584 -0.30786527528304 -0.1419666920584 -0.30786527528304 -0.34019542724 -0.307965058032 -0.061246711552 -0.1588107366208 -0.55550641 -0.6643733528 -0.21932724612 -0.10786463484 -0.4524250012 -0.26287719752 -0.0830058556648 -0.271587001076 -0.28314766408 -0.26381829864 -0.6392383392 -0.3334404156936 -0.243963264944 -0.7349089332 -0.270276398116 -0.3200382382 -0.23438870732 -0.39846213616 -0.00832995272 -0.3402476372 -0.25859193664 -0.4462315712 -0.24065887776 -0.408507566 -0.2940551972 -0.2150269944 -0.643189112 -0.7196843188
10 "WALKING_UPSTAIRS" 0.275740418461538 -0.0158164905384615 -0.108299794423077 -0.982722016923077 -0.890748600769231 -0.934454115384615 0.863239090769231 -0.0724796974615385 0.13346910915 -0.986291886923077 -0.939154737692308 -0.950182688461538 0.0765436723076923 0.0272715026307692 -0.010959485205 -0.977453541538462 -0.953865178076923 -0.980420211153846 -0.0294930187946154 -0.0897801080769231 0.0514143549230769 -0.943540030384615 -0.965319479615385 -0.954405492692308 -0.100587590461538 -0.0383292530576923 -0.0506114727446154 -0.962266767307692 -0.983045505769231 -0.977687966153846 -0.943769684230769 -0.921304221153846 -0.943769684230769 -0.921304221153846 -0.973115707692308 -0.967909017307692 -0.928553672307692 -0.933294860384615 -0.978412268076923 -0.975804066153846 -0.978675385 -0.907130246538462 -0.952453206538462 -0.984780791538462 -0.889288844076923 -0.930161357692308 -0.976805248076923 -0.955034557692308 -0.976735169230769 -0.980368895 -0.955933959230769 -0.982866735384615 -0.942106775769231 -0.968742169615385 -0.955430821153846 -0.944562625769231 -0.963542466153846 -0.958245736538462 -0.933570920384615 -0.926625787692308 -0.968645591923077 -0.966164236153846 -0.950228692692308 -0.933930632692308 -0.976445284615385 -0.976396381153846
11 "LAYING" 0.2761484892 -0.0182535945006 -0.10752604974 -0.8436322672 -0.7318194505 -0.875050876 0.1252406776 0.6649589296 0.12403610776 -0.9828459494 -0.9857157586 -0.9846064636 0.070914409582 0.0228799687858 0.0006134888238 -0.8414248454 -0.75833548336 -0.916510574 -0.029219305214 -0.050391880876 0.11937350526 -0.8849002576 -0.8603653166 -0.8402237728 -0.098714890688 -0.045403149132 -0.05693786112 -0.8727437922 -0.926466393 -0.879602839 -0.8058511566 -0.8553977854 -0.8058511566 -0.8553977854 -0.829878308 -0.826110664 -0.827593818 -0.8614114598 -0.8998711604 -0.9288063432 -0.8342428628 -0.737467637716 -0.8891118368 -0.8475660524 -0.745251522784 -0.8767571758 -0.850776088 -0.78048730696 -0.9100275402 -0.8458611794 -0.750287610368 -0.921473947 -0.8667547484 -0.8850863622 -0.826006531 -0.890996421 -0.8482257164 -0.859973977 -0.8483782848 -0.881543081 -0.826271326 -0.826315499 -0.8819657986 -0.8718343698 -0.9310915778 -0.9306877516
11 "SITTING" 0.279145585531915 -0.0166997596553191 -0.109768410978723 -0.942762191489362 -0.899898794625532 -0.943790465531915 0.485344706382979 0.438648377680851 0.16154573593617 -0.98252718787234 -0.977911289361702 -0.975152457021277 0.0835239248510638 0.00822943078297872 0.000829096673191489 -0.94317979212766 -0.920223723617021 -0.968029455531915 -0.0188146502080851 -0.0690053707893617 0.0977343776595745 -0.960225066808511 -0.949461165319149 -0.920001875531915 -0.0974022356595745 -0.0444612620446809 -0.0527858448851064 -0.956870979148936 -0.971356055531915 -0.956761 -0.92700487106383 -0.933610880851064 -0.92700487106383 -0.933610880851064 -0.943286625531915 -0.938324757659574 -0.910704787659574 -0.930204766808511 -0.96644990787234 -0.96775444106383 -0.940002438297872 -0.905323543555319 -0.952442225106383 -0.944020918085106 -0.903489010340426 -0.943049394893617 -0.944317924042553 -0.924291974042553 -0.963409913829787 -0.947233801914894 -0.921269245106383 -0.971385661276596 -0.95093446212766 -0.955742878723404 -0.919421652978723 -0.963371238723404 -0.946787065106383 -0.927915184255319 -0.935744075106383 -0.942872823191489 -0.937629712553191 -0.938437473191489 -0.944391229361702 -0.933313892765957 -0.969156518085106 -0.96802517212766
11 "STANDING" 0.275912798867925 -0.015708011845283 -0.110696435528302 -0.987738757169811 -0.927960926981132 -0.973067709056604 0.896105417169811 0.0729145347773585 0.158634636075472 -0.99022574509434 -0.954951382264151 -0.977218551132075 0.0774747781509434 0.00118876368358491 0.0053008341154717 -0.984870433773585 -0.969525865283019 -0.984750386792453 -0.0356929819245283 -0.0727931683962264 0.104555036698113 -0.98225436490566 -0.987358073207547 -0.963871808301887 -0.0976857790188679 -0.0397452416792453 -0.0555099084735849 -0.987370021698113 -0.991221658301887 -0.983221068679245 -0.967665548490566 -0.951984916226415 -0.967665548490566 -0.951984916226415 -0.98252967245283 -0.97766096245283 -0.963164065471698 -0.964678855471698 -0.990591517169811 -0.987492601132075 -0.986093643773585 -0.938856675471698 -0.976515073396226 -0.988529842641509 -0.92669915509434 -0.972713895283019 -0.985074952264151 -0.970197886226415 -0.982745581320755 -0.986070980943396 -0.971031186603774 -0.985300764528302 -0.97978092509434 -0.987472189622641 -0.964186484150943 -0.983190161886792 -0.987369690188679 -0.966998177169811 -0.957658584528302 -0.955769138867925 -0.978560567735849 -0.975346743773585 -0.973200676037736 -0.965357040188679 -0.988474959811321 -0.986810988490566
11 "WALKING" 0.280942196694737 -0.0187310664806316 -0.109372673136842 -0.156788084488421 -0.00662843528105263 -0.410286094631579 0.939642863263158 -0.215880512736842 0.136261596178947 -0.965729656526316 -0.943472260842105 -0.938635082105263 0.0873649029789474 0.01286383636 -0.0107574322063158 -0.283967025025263 -0.188787579478947 -0.66510415768421 -0.104081191324211 -0.0391765656294737 0.0633356800294158 -0.493236156638947 -0.489743203368421 -0.403411881157895 -0.0649381925294737 -0.0479280969021053 -0.0428627520021053 -0.550551057684211 -0.725760648631579 -0.539624634631579 -0.0936347014957895 -0.22894910152 -0.0936347014957895 -0.22894910152 -0.328312585115789 -0.294181984484211 -0.314436706263158 -0.453963739481053 -0.631270418526316 -0.726313012631579 -0.20333950508 -0.0560855125416842 -0.506503092842105 -0.141285870776842 -0.0450021757884211 -0.408986041855789 -0.314093087737895 -0.239545384626316 -0.627312028947368 -0.317525458668421 -0.187902008893684 -0.70220957 -0.425990881673684 -0.569425754 -0.367185619684211 -0.518399962789474 -0.452239921789474 -0.470718378947368 -0.200627508110526 -0.366211098178947 -0.274296459587368 -0.325912252747368 -0.542355985578947 -0.492284902627368 -0.720075900315789 -0.754584563263158
11 "WALKING_DOWNSTAIRS" 0.26892051546875 -0.030255002921875 -0.11141141240625 -0.19955278428125 -0.087228272121875 -0.187378918 0.892463825625 -0.3339227853125 0.1670631434375 -0.956696978125 -0.9214052471875 -0.908450970625 0.09864953143125 -0.01991261937125 -0.035920378028125 -0.4016057580625 -0.40336418890625 -0.757661480625 -0.0068977319165625 -0.104062161 0.0934204444603125 -0.4726251704375 -0.2708004265625 -0.658281943125 -0.039987621425 -0.0791688791625 -0.0297929390828125 -0.640411685625 -0.78284274625 -0.7471285846875 -0.09793324396875 -0.2614004345 -0.09793324396875 -0.2614004345 -0.46603202565625 -0.45709708034375 -0.2266623200625 -0.3407249265625 -0.7302642296875 -0.7834813521875 -0.3183864005625 -0.23504637390625 -0.51008292875 -0.15807528740625 -0.07561343718125 -0.1083903123125 -0.439540144984375 -0.4292473113125 -0.733923299375 -0.4168891728125 -0.41588436821875 -0.780054165 -0.4376360334375 -0.558179465 -0.6342072128125 -0.4899902728125 -0.148270346596875 -0.69831717125 -0.29889939803125 -0.356829323125 -0.4354432710625 -0.490527858125 -0.51224665625 -0.3497710925 -0.7750638346875 -0.8109041190625
11 "WALKING_UPSTAIRS" 0.270649946153846 -0.0196540395717949 -0.104299965333333 -0.670575017692308 -0.601813399717949 -0.656048581282051 0.934731738974359 -0.253058528974359 0.0977782881538461 -0.975974055641026 -0.961050694102564 -0.955301446153846 0.0820075001769231 0.00737311901538462 -0.00658053739153846 -0.767154285128205 -0.743107218205128 -0.904845843589744 -0.0756450321282051 -0.0442888993589744 0.0633801763102564 -0.779458444102564 -0.695959532307692 -0.855882698974359 -0.0849545773769231 -0.0526865781641026 -0.0481343815410256 -0.853666441794872 -0.920440529230769 -0.901129186410256 -0.62449972 -0.678231226410256 -0.62449972 -0.678231226410256 -0.790199579230769 -0.77187624 -0.672026877179487 -0.723892986666667 -0.897968558717949 -0.913050276153846 -0.72073728948718 -0.664288822051282 -0.810054851794872 -0.653832311538462 -0.59681395851282 -0.616026956410256 -0.789585042820513 -0.75515641025641 -0.89562777974359 -0.764965175897436 -0.747357458717949 -0.912529151025641 -0.766934767948718 -0.820975836410256 -0.851335612051282 -0.786938013846154 -0.642404672 -0.870706337948718 -0.704197095897436 -0.714770166153846 -0.771793752307692 -0.772668074102564 -0.805567480512821 -0.722546311025641 -0.912358314102564 -0.91992951051282
